2909,38
2911,36
2913,38
2914,36
2916,36
2918,36
2920,36
2922,36
2926,36
2928,36
2930,36
2932,36
2934,36
2935,36
2938,36
2940,36
2942,36
2944,36
2946,36
2948,36
2950,38
2952,36
2955,36
2956,36
2958,38
2959,36
2961,38
2963,38
2965,36
2968,5
2970,5
2971,45
2972,45
2973,5
2974,5
2975,4
2976,5
2983,4
2984,4
2985,8
2986,4
2987,5
2988,45
2989,4
2990,5
2993,4
2994,5
2995,5
2996,5
2997,45
2998,4
2999,5
3000,4
3015,5
3016,4
3017,4
3019,4
3020,4
3021,5
3022,5
3023,4
3024,4
3025,5
3026,5
3027,4
3028,4
3029,5
3030,4
3031,5
3032,4
3033,5
3034,4
3036,4
3037,5
3038,8
3039,8
3040,4
3041,5
3043,5
3044,4
3045,5
3046,45
3047,5
3048,4
3049,4
3050,5
3056,11
3057,49
3058,49
3059,49
3060,4
3061,45
3062,5
3082,8
3083,4
3084,8
3085,8
3086,5
3087,4
3089,5
3090,45
3111,4
3112,5
3113,8
3114,8
3115,4
3116,5
3117,4
3118,5
3119,8
3121,8
3122,8
3124,4
3125,5
3126,8
3127,8
3128,4
3129,5
3130,4
3131,45
3145,1
3146,1
3147,1
3151,1
3153,2
3157,2
3158,1
3160,2
3161,1
3162,1
3166,1
3167,1
3170,1
3171,1
3173,1
3179,1
3180,1
3182,2
3183,1
3184,1
3186,1
3187,1
3195,1
3196,1
3197,1
3201,20
3202,20
3203,1
3204,1
3208,1
3210,1
3211,2
3212,1
3213,2
3214,1
3215,2
3216,1
3218,1
3219,1
3220,1
3221,1
3223,1
3224,1
3225,1
3226,1
3227,1
3228,1
3233,1
3234,1
3236,1
3237,1
3239,1
3242,1
3244,1
3249,1
3253,1
3254,1
3255,1
3256,1
3257,1
3258,1
3259,1
3261,1
3262,1
3263,1
3264,1
3265,1
3266,1
3267,1
3268,1
3269,1
3270,1
3271,1
3272,1
3273,1
3274,1
3275,1
3276,1
3277,1
3279,1
3280,1
3281,2
3282,1
3283,1
3286,1
3287,1
3288,1
3289,2
3290,1
3291,1
3292,1
3293,1
3294,1
3295,1
3296,2
3297,1
3298,2
3299,1
3300,1
3301,1
3302,2
3303,1
3304,1
3305,1
3306,2
3307,1
3308,1
3309,2
3310,1
3311,2
3312,2
3313,2
3314,1
3315,1
3316,1
3317,2
3318,1
3319,1
3320,2
3321,1
3323,1
3324,1
3325,1
3326,1
3327,1
3328,2
3329,1
3330,2
3331,1
3332,1
3333,1
3334,2
3335,1
3336,1
3337,2
3339,2
3340,1
3341,2
3342,1
3343,1
3344,1
3345,2
3346,1
3347,2
3348,1
3349,1
3350,1
3351,1
3352,1
3353,2
3354,1
3355,1
3356,1
3357,1
3358,2
3359,1
3360,1
3362,1
3363,1
3364,1
3365,1
3366,2
3367,1
3368,1
3370,1
3371,2
3372,1
3373,1
3374,1
3375,1
3376,2
3377,46
3378,1
3379,1
3380,2
3381,1
3382,1
3385,1
3386,1
3387,1
3388,2
3389,1
3390,1
3391,1
3394,1
3395,2
3396,1
3397,1
3398,1
3399,1
3401,1
3402,1
3403,1
3404,1
3405,1
3406,20
3407,20
3408,1
3409,2
3410,1
3411,2
3412,1
3413,2
3414,1
3415,2
3418,1
3419,1
3420,2
3422,1
3423,1
3424,1
3425,1
3426,1
3427,1
3428,1
3429,1
3430,1
3431,1
3432,1
3433,1
3434,1
3435,1
3436,1
3437,1
3438,1
3439,1
3440,1
3441,1
3442,1
3443,1
3444,1
3445,1
3446,1
3447,1
3448,1
3449,1
3450,1
3451,1
3452,1
3453,1
3454,1
3456,1
3457,1
3459,1
3460,1
3461,1
3462,1
3464,1
3466,1
3468,1
3473,1
3474,1
3479,1
3480,1
3482,1
3487,1
3489,1
3492,1
3494,1
3498,1
3499,1
3500,1
3501,1
3502,1
3503,1
3504,1
3505,2
3506,1
3508,1
3511,1
3512,1
3514,1
3515,1
3516,1
3517,1
3518,1
3519,1
3520,1
3521,1
3523,1
3524,1
3525,1
3526,1
3527,1
3528,1
3529,1
3530,1
3531,1
3532,1
3533,1
3534,1
3535,1
3536,1
3537,1
3538,1
3540,1
3541,1
3542,1
3543,1
3544,1
3545,1
3546,1
3547,1
3548,1
3549,1
3550,1
3551,1
3552,2
3553,1
3554,2
3555,1
3556,2
3557,2
3558,2
3559,1
3560,1
3561,1
3562,1
3563,1
3564,1
3565,1
3566,1
3567,2
3568,1
3576,1
3577,1
3578,1
3579,20
3580,20
3581,20
3582,20
3583,20
3584,20
3585,20
3587,20
3588,20
3589,20
3590,20
3591,20
3592,1
3593,1
3595,1
3596,1
3597,1
3598,1
3599,1
3602,11
3603,10
3604,49
3605,9
3606,7
3608,9
3609,11
3610,10
3611,9
3612,7
3613,7
3617,57
3626,7
3627,21
3630,21
3631,7
3632,26
3633,9
3635,9
3636,7
3637,7
3639,7
3640,9
3641,11
3642,10
3643,49
3644,49
3645,49
3646,49
3647,7
3648,7
3649,26
3650,7
3651,9
3652,26
3653,11
3654,21
3656,9
3657,7
3658,26
3659,21
3711,26
3712,21
3713,10
3714,26
3716,10
3717,10
3720,7
3721,26
3722,9
3723,21
3724,7
3725,7
3726,21
3727,26
3728,9
3729,7
3730,7
3731,21
3733,26
3735,7
3736,26
3737,21
3738,9
3739,7
3740,9
3741,7
3742,7
3744,9
3745,7
3746,21
3747,9
3748,7
3749,9
3750,7
3751,7
3752,9
3753,21
3754,26
3755,11
3756,10
3757,11
3758,11
3759,49
3760,49
3761,10
3762,11
3763,11
3764,11
3766,10
3767,10
3768,10
3769,11
3770,49
3771,49
3772,10
3773,11
3774,10
3775,11
3776,11
3777,10
3778,10
3779,7
3780,9
3782,10
3783,11
3784,26
3785,21
3786,9
3787,7
3788,9
3789,10
3793,21
3794,26
3797,7
3798,7
3799,11
3800,10
3801,10
3816,10
3817,11
3818,11
3820,10
3821,11
3822,11
3823,11
3824,9
3825,7
3826,10
3828,21
3829,9
3830,7
3832,26
3833,21
3834,7
3835,9
3836,9
3837,7
3838,11
3839,10
3840,26
3841,7
3842,21
3844,9
3845,7
3846,11
3847,11
3848,23
3850,1
3851,2
3861,4
3862,5
3863,42
3864,5
3865,11
3866,10
3867,14
3868,18
3869,16
3870,13
3872,15
3873,32
3874,10
3875,11
3877,40
3878,16
3881,1
3883,40
3884,4
3885,5
3886,10
3887,11
3888,1
3889,4
3890,5
3891,4
3892,45
3893,5
3894,8
3895,8
3916,5
3917,4
3919,10
3921,9
3922,26
3923,1
3924,7
3925,21
3946,10
3947,11
3948,35
3949,31
3951,29
3953,29
3954,15
3955,32
3956,11
3957,10
3958,3
3959,3
3960,19
3962,19
3963,19
3964,19
3967,29
3969,3
3971,19
3972,4
3973,5
3974,5
3975,8
3976,8
3978,5
3979,42
3980,1
3983,13
3984,16
3985,30
3986,15
3988,13
3989,30
3990,13
3991,16
3992,24
3993,24
3994,25
3995,25
3996,24
3997,33
3998,23
3999,25
4000,24
4001,31
4002,29
4003,25
4004,29
4005,24
4006,10
4007,9
4008,11
4009,9
4010,7
4011,12
4012,26
4013,21
4014,21
4015,9
4016,7
4017,7
4018,7
4019,7
4020,7
4021,7
4022,7
4023,7
4024,7
4025,7
4026,7
4027,7
4030,4
4032,4
4033,5
4034,15
4035,32
4036,18
4037,14
4039,3
4040,27
4041,28
4042,4
4043,5
4044,8
4045,8
4046,25
4050,27
4051,28
4052,8
4053,8
4054,4
4055,5
4056,42
4057,10
4059,9
4061,12
4062,4
4063,5
4064,10
4066,44
4068,4
4069,5
4070,20
4071,20
4072,1
4073,2
4074,1
4075,1
4076,17
4077,1
4078,1
4079,32
4080,15
4081,4
4082,5
4083,5
4084,4
4085,31
4086,25
4087,8
4088,25
4089,42
4090,8
4091,23
4092,1
4093,12
4094,8
4095,8
4097,36
4099,38
4100,26
4101,21
4102,10
4104,21
4105,9
4106,7
4107,14
4108,18
4115,17
4117,15
4118,44
4121,3
4123,4
4124,5
4125,10
4127,10
4128,24
4129,29
4130,3
4131,14
4132,18
4137,9
4138,7
4139,12
4140,15
4141,20
4142,1
4144,15
4145,40
4146,6
4148,40
4149,14
4150,18
4151,12
4152,33
4153,25
4154,24
4155,4
4156,5
4157,50
4158,15
4159,15
4160,15
4162,32
4163,32
4164,44
4166,44
4171,18
4172,14
4173,15
4174,50
4175,13
4176,16
4177,1
4180,26
4181,20
4182,21
4183,7
4184,9
4185,9
4187,36
4189,38
4193,3
4194,14
4195,18
4196,6
4197,6
4198,27
4199,28
4200,1
4201,3
4202,19
4203,4
4204,5
4207,20
4208,20
4209,12
4210,4
4211,10
4212,10
4214,28
4216,10
4217,1
4218,2
4219,8
4220,8
4221,13
4222,14
4223,16
4224,41
4225,4
4226,30
4227,13
4228,3
4229,19
4230,3
4231,19
4232,4
4233,3
4235,25
4236,12
4237,33
4238,23
4240,23
4243,1
4244,1
4245,1
4246,23
4247,23
4248,33
4249,1
4267,4
4268,5
4269,18
4270,14
4271,14
4272,4
4273,8
4274,5
4278,29
4279,15
4280,15
4281,15
4283,29
4284,1
4285,1
4286,1
4287,6
4288,6
4289,26
4290,9
4291,7
4292,21
4293,99
4294,9
4295,7
4296,12
4297,1
4298,1
4299,5
4300,11
4301,21
4302,7
4303,1
4304,4
4305,10
4306,26
4307,9
4308,12
4309,18
4312,1
4314,18
4315,6
4316,18
4317,14
4318,18
4319,14
4321,14
4322,18
4323,43
4324,41
4325,6
4327,1
4328,4
4329,5
4330,10
4331,26
4332,21
4333,9
4334,7
4335,12
4337,5
4338,8
4339,8
4340,4
4343,8
4344,8
4345,3
4347,8
4348,8
4349,46
4350,17
4388,1
4389,1
4390,1
4391,1
4392,1
4393,1
4394,1
4395,1
4396,1
4397,1
4398,1
4399,1
4400,1
4401,1
4402,1
4403,1
4405,3
4406,3
4407,3
4408,3
4409,3
4410,3
4411,3
4412,3
4413,3
4415,3
4417,3
4418,3
4419,3
4421,3
4422,3
4423,3
4424,3
4425,3
4426,3
4427,3
4429,3
4431,3
4432,3
4433,3
4434,3
4437,3
4438,3
4439,3
4440,3
4441,3
4442,3
4445,3
4446,3
4447,3
4448,3
4450,8
4451,48
4452,1
4453,1
4454,3
4455,19
4460,4
4461,5
4462,4
4463,5
4464,12
4465,8
4466,8
4467,4
4468,8
4469,10
4470,10
4471,8
4472,10
4473,10
4474,11
4475,5
4476,1
4477,8
4478,48
4479,48
4480,8
4481,4
4482,8
4483,5
4484,4
4485,4
4486,5
4487,7
4488,9
4489,26
4490,21
4491,17
4492,17
4494,17
4495,12
4496,17
4497,17
4498,14
4499,18
4500,14
4501,18
4502,6
4506,4
4507,5
4508,13
4509,16
4511,1
4512,2
4513,1
4514,9
4515,7
4516,26
4517,21
4518,16
4519,16
4520,13
4521,13
4522,3
4523,3
4524,3
4525,3
4526,3
4527,3
4528,3
4529,3
4531,3
4532,3
4533,3
4534,3
4535,3
4537,3
4538,3
4539,3
4540,3
4541,3
4542,3
4543,3
4545,3
4546,3
4547,3
4548,3
4549,3
4550,3
4551,3
4552,3
4553,3
4554,3
4555,3
4556,3
4557,3
4559,3
4560,3
4562,3
4563,3
4564,3
4566,3
4567,3
4569,3
4570,3
4571,3
4572,3
4573,3
4574,3
4575,3
4576,3
4577,3
4578,3
4579,3
4580,3
4581,3
4582,3
4583,3
4584,3
4585,3
4586,3
4587,3
4588,3
4589,3
4590,3
4591,3
4592,3
4593,3
4594,3
4595,3
4596,3
4597,3
4598,3
4599,3
4600,3
4602,3
4603,3
4605,3
4606,3
4607,3
4608,3
4609,3
4611,6
4612,6
4613,27
4614,44
4615,50
4616,18
4617,14
4620,14
4621,18
4622,1
4623,4
4624,5
4625,4
4626,5
4627,10
4628,11
4629,26
4630,26
4631,1
4632,21
4633,21
4634,9
4635,7
4636,12
4637,1
4638,1
4639,15
4640,15
4641,32
4643,10
4645,26
4646,21
4647,9
4648,7
4649,1
4650,2
4651,14
4652,18
4655,19
4659,8
4660,8
4661,1
4662,2
4663,15
4664,15
4666,1
4667,2
4669,8
4671,6
4672,19
4673,3
4674,1
4677,33
4678,23
4679,23
4680,33
4681,34
4682,33
4683,14
4684,18
4685,8
4686,8
4687,42
4688,16
4689,30
4690,13
4692,30
4693,26
4694,21
4695,33
4696,23
4697,3
4703,3
4704,19
4707,3
4711,9
4712,7
4713,12
4714,17
4715,17
4716,17
4717,17
4718,17
4720,36
4722,38
4724,36
4726,38
4727,38
4730,9
4731,7
4732,5
4733,4
4734,1
4735,1
4736,1
4737,1
4738,2
4739,1
4741,2
4742,2
4744,1
4745,1
4748,1
4750,1
4751,2
4752,1
4753,2
4754,2
4755,1
4756,1
4757,2
4758,1
4759,2
4760,1
4761,2
4762,1
4763,2
4764,1
4765,1
4773,1
4774,2
4776,9
4777,7
4778,2
4779,12
4780,2
4781,1
4782,1
4786,32
4789,32
4790,10
4791,13
4797,1
4798,2
4800,1
4801,2
4802,2
4803,1
4804,1
4805,53
4806,53
4807,53
4808,53
4812,32
4813,1
4814,2
4815,11
4818,11
4820,15
4824,50
4825,1
4826,2
4827,1
4828,2
4839,17
4842,99
4846,2
4847,1
4848,1
4849,1
4850,2
4855,2
4856,1
4861,2
4862,1
4864,1
4865,2
4866,19
4868,1
4870,17
4873,2
4874,1
4875,5
4879,5
4880,4
4881,2
4882,1
4883,2
4884,1
4885,2
4886,7
4887,1
4888,1
4889,2
4890,2
4891,1
4892,2
4893,1
4894,1
4897,2
4898,1
4899,2
4900,1
4901,1
4902,1
4903,2
4904,2
4905,1
4906,2
4907,1
4912,11
4916,31
4918,35
4919,1
4921,1
4922,2
4923,2
4925,2
4927,1
4929,1
4930,1
4933,2
4934,2
4935,2
4936,1
4939,2
4940,1
4943,1
4944,2
4945,1
4948,1
4949,2
4950,1
4951,2
4952,1
4953,1
4954,2
4955,2
4956,2
4957,1
4958,2
4959,1
4968,1
4969,2
4970,1
4971,2
4972,1
4973,2
4974,1
4975,2
4976,1
4977,1
4979,1
4982,1
4983,6
4987,1
4990,1
4995,1
4999,12
5000,9
5001,26
5002,43
5004,31
5005,29
5007,35
5009,1
5010,1
5012,1
5014,7
5015,9
5016,12
5017,9
5018,7
5019,7
5020,9
5026,12
5027,12
5028,9
5029,7
5030,1
5031,1
5032,2
5033,2
5039,6
5042,2
5043,1
5044,2
5045,1
5046,2
5047,1
5048,1
5049,2
5050,2
5051,2
5052,1
5053,1
5054,2
5055,2
5056,1
5057,1
5058,1
5059,2
5060,1
5061,2
5062,2
5063,1
5064,46
5068,1
5069,20
5070,26
5072,1
5075,56
5085,2
5094,2
5095,1
5096,1
5103,2
5115,21
5118,4
5119,5
5121,11
5122,45
5125,18
5126,14
5128,4
5133,5
5134,4
5135,8
5137,23
5138,23
5139,33
5140,23
5150,21
5151,21
5152,32
5153,1
5155,15
5156,15
5159,2
5160,1
5161,2
5162,17
5163,1
5164,2
5192,1
5208,17
5210,1
5211,2
5223,2
5237,9
5238,7
5239,21
5240,26
5241,12
5242,2
5243,1
5245,6
5246,6
5252,12
5254,7
5257,13
5264,1
5265,2
5271,2
5272,1
5274,29
5277,2
5278,1
5279,1
5283,2
5284,2
5285,2
5289,1
5290,2
5291,1
5301,2
5313,2
5326,1
5327,1
5328,2
5329,1
5330,1
5343,2
5344,1
5346,21
5348,1
5349,2
5350,2
5351,1
5352,2
5353,1
5359,6
5363,40
5364,18
5365,14
5367,14
5368,18
5369,7
5371,6
5373,40
5374,6
5375,6
5376,12
5377,6
5378,9
5383,50
5384,1
5385,2
5386,26
5387,21
5396,50
5400,50
5401,2
5402,1
5403,2
5404,1
5405,2
5406,1
5407,2
5408,1
5410,25
5413,35
5414,31
5415,1
5416,1
5417,1
5418,1
5419,1
5420,1
5422,1
5423,2
5431,27
5432,28
5435,1
5437,1
5439,1
5440,2
5441,2
5442,1
5443,2
5444,1
5445,2
5446,2
5447,1
5448,2
5449,1
5450,2
5451,2
5452,1
5453,1
5454,1
5455,2
5456,1
5457,2
5458,1
5459,1
5462,1
5464,2
5465,2
5466,1
5467,2
5468,1
5469,2
5470,2
5473,1
5474,2
5475,1
5481,9
5497,7
5498,7
5499,1
5500,2
5501,12
5502,12
5503,9
5504,20
5512,8
5514,17
5515,1
5516,1
5517,1
5518,2
5519,1
5520,1
5521,2
5523,1
5524,1
5525,2
5526,1
5527,17
5528,2
5529,1
5530,2
5531,1
5532,2
5534,1
5535,1
5536,17
5538,2
5539,17
5540,1
5542,17
5544,1
5545,1
5547,2
5549,12
5551,45
5552,4
5553,9
5554,7
5556,1
5559,17
5560,17
5561,5
5562,45
5563,4
5564,14
5565,18
5571,18
5572,14
5575,3
5576,19
5577,1
5578,45
5579,5
5582,19
5583,3
5584,29
5585,3
5588,1
5590,45
5591,11
5594,10
5597,5
5598,4
5599,11
5604,21
5605,7
5606,9
5614,26
5619,1
5620,1
5621,21
5624,20
5626,1
5627,2
5628,7
5629,26
5630,21
5633,7
5634,9
5635,26
5636,26
5637,20
5638,2
5639,1
5640,2
5641,1
5642,1
5643,2
5644,1
5645,1
5646,2
5647,1
5648,1
5649,1
5650,2
5651,1
5654,2
5655,18
5656,14
5657,46
5658,17
5662,1
5663,4
5666,1
5667,9
5668,7
5669,17
5671,1
5672,1
5673,2
5674,2
5675,1
5676,1
5677,1
5678,8
5679,4
5682,8
5683,8
5684,8
5687,1
5688,2
5689,2
5691,1
5693,7
5694,26
5695,2
5696,1
5698,21
5702,1
5703,9
5705,1
5706,2
5707,1
5708,1
5710,2
5711,1
5712,14
5713,18
5714,14
5715,1
5716,2
5720,16
5721,13
5724,23
5725,33
5727,23
5728,7
5729,9
5730,50
5732,15
5733,1
5734,4
5737,10
5741,26
5743,12
5745,33
5746,1
5747,34
5748,34
5752,13
5753,2
5754,1
5757,10
5766,3
5767,1
5768,2
5769,17
5770,17
5772,1
5773,1
5774,2
5775,1
5776,2
5777,1
5778,2
5779,1
5780,2
5781,1
5785,2
5786,1
5789,4
5794,1
5795,2
5796,1
5797,1
5798,12
5799,33
5800,34
5801,1
5802,15
5804,32
5805,20
5806,20
5807,23
5808,33
5809,20
5810,20
5818,52
5819,17
5820,17
5821,1
5822,7
5823,9
5824,12
5825,1
5826,2
5827,12
5828,12
5829,34
5830,33
5831,12
5832,12
5833,12
5834,33
5835,1
5836,2
5840,1
5841,2
5842,1
5843,2
5845,13
5846,16
5847,2
5848,1
5849,1
5850,2
5853,1
5854,2
5855,1
5857,1
5858,2
5859,17
5860,1
5861,2
5862,26
5863,21
5864,9
5865,7
5873,26
5874,21
5876,7
5881,29
5888,1
5889,2
5890,4
5894,3
5895,3
5896,1
5897,1
5899,1
5900,2
5903,1
5904,1
5905,1
5906,1
5907,2
5908,9
5909,7
5914,17
5915,4
5916,5
5921,1
5922,2
5923,13
5929,46
5930,17
5932,5
5936,13
5940,16
5941,13
5943,28
5946,26
5947,21
5948,21
5949,1
5950,2
5953,1
5954,26
5955,21
5956,9
5957,7
5958,7
5959,1
5960,2
5961,1
5962,2
5963,1
5964,2
5965,9
5966,7
5967,20
5971,50
5972,1
5973,2
5974,17
5977,26
5978,21
5979,9
5980,7
5981,12
5982,1
5983,2
5986,1
5987,2
5988,1
5989,2
5990,1
5991,2
5992,1
5993,2
5994,1
5995,2
5996,1
5997,2
5998,1
5999,2
6000,1
6001,2
6003,1
6004,2
6005,5
6006,4
6008,4
6009,5
6012,26
6013,21
6016,26
6017,21
6019,7
6020,7
6022,57
6023,21
6024,21
6025,9
6026,7
6029,21
6030,9
6031,7
6032,12
6033,26
6035,21
6036,7
6037,9
6038,7
6039,12
6041,11
6042,26
6043,21
6044,9
6045,7
6047,16
6048,33
6049,23
6050,1
6051,2
6053,8
6055,18
6058,4
6059,5
6060,4
6061,5
6062,1
6063,2
6066,1
6067,2
6075,1
6076,1
6077,1
6078,2
6079,17
6080,1
6081,2
6082,9
6083,7
6084,12
6085,33
6086,33
6088,4
6090,1
6093,10
6094,9
6095,7
6098,20
6102,4
6103,5
6104,4
6105,5
6106,17
6107,4
6108,5
6112,1
6113,1
6114,2
6115,8
6117,8
6120,17
6121,1
6122,2
6123,1
6124,2
6125,1
6126,2
6129,13
6131,4
6132,5
6134,11
6135,42
6136,42
6137,4
6138,5
6140,11
6141,11
6145,1
6146,9
6147,7
6150,1
6151,2
6152,1
6153,2
6158,99
6162,1
6163,2
6164,4
6165,5
6169,1
6170,2
6171,1
6172,2
6173,1
6174,1
6175,2
6183,1
6184,2
6185,1
6186,2
6197,1
6199,4
6200,5
6201,20
6204,1
6208,35
6212,1
6213,2
6219,4
6220,5
6224,4
6225,5
6227,4
6228,5
6232,8
6234,4
6235,5
6236,1
6237,1
6239,1
6240,1
6241,2
6242,4
6243,5
6245,11
6248,1
6249,2
6250,1
6251,2
6252,1
6253,2
6254,1
6255,2
6256,1
6257,2
6258,1
6259,2
6260,1
6261,2
6262,1
6263,2
6264,1
6265,2
6267,26
6268,21
6269,12
6270,1
6271,2
6273,53
6274,53
6275,1
6276,2
6277,1
6278,2
6279,1
6280,2
6281,17
6282,17
6283,1
6284,2
6285,1
6286,2
6289,4
6290,8
6291,1
6292,2
6293,1
6294,2
6295,1
6296,2
6297,1
6298,2
6299,13
6300,16
6304,15
6306,1
6307,1
6308,2
6309,1
6310,2
6311,1
6312,1
6313,2
6314,1
6315,2
6316,1
6317,1
6318,2
6323,1
6325,1
6326,1
6327,2
6328,1
6329,2
6330,1
6331,2
6332,4
6333,5
6334,3
6335,3
6337,34
6338,47
6339,1
6340,2
6341,34
6342,47
6343,34
6344,47
6345,34
6346,34
6347,47
6348,23
6349,4
6350,5
6351,1
6353,1
6354,2
6355,1
6356,2
6357,1
6358,2
6363,1
6364,4
6365,5
6367,2
6369,2
6371,2
6372,4
6373,5
6374,5
6375,4
6376,5
6377,4
6378,5
6379,4
6380,5
6381,4
6382,5
6383,4
6384,5
6385,4
6386,5
6387,4
6388,5
6389,1
6390,2
6391,12
6392,12
6394,34
6395,34
6399,33
6402,19
6408,1
6409,2
6410,1
6411,2
6413,1
6414,2
6415,1
6416,2
6417,1
6418,2
6419,1
6420,2
6421,1
6422,2
6423,1
6424,2
6425,1
6426,2
6427,1
6428,2
6429,1
6430,2
6431,1
6432,2
